speech_id,year,speaker_id,raw_text,clean_text,decade,congress,party,chamber,state,clean_word_count
1020000044,1991,102108401,I move to reconsider the vote by which the resolution was agreed to.,i move to reconsider the vote by which the resolution was agreed to,1990s,102,D,S,Unknown,13
1020000045,1991,102110161,I move to lay that motion on the table. The motion to lay on the table was agreed to.,i move to lay that motion on the table the motion to lay on the table was agreed to,1990s,102,R,S,Unknown,19
1020000046,1991,102108401,Mr. President. I send a resolution to the desk and ask that it be stated and immediately considered.,mr president i send a resolution to the desk and ask that it be stated and immediately considered,1990s,102,D,S,Unknown,18
1020000047,1991,,The clerk will report.,the clerk will report,1990s,102,,S,Unknown,4
1020000048,1991,,Is there objection to the immediate consideration of the resolution?,is there objection to the immediate consideration of the resolution,1990s,102,,S,Unknown,10
1020000049,1991,,The question is on agreeing to the resolution. The resolution (S. Res. 3) was agreed to. as follows: Resolved. That the hour of daily meeting of the Senate be 12 oclock meridian unless otherwise ordered.,the question is on agreeing to the resolution the resolution s res 3 was agreed to as follows resolved that the hour of daily meeting of the senate be 12 oclock meridian unless otherwise ordered,1990s,102,,S,Unknown,33
1020000050,1991,102108401,I move to reconsider the vote by which the resolution was agreed to.,i move to reconsider the vote by which the resolution was agreed to,1990s,102,D,S,Unknown,13
1020000051,1991,102110161,I move to lay that motion on the table. The motion to lay on the table was agreed to.,i move to lay that motion on the table the motion to lay on the table was agreed to,1990s,102,R,S,Unknown,19
1020000052,1991,102108401,Mr. President. I send a resolution to the desk and ask that it be stated and immediately considered.,mr president i send a resolution to the desk and ask that it be stated and immediately considered,1990s,102,D,S,Unknown,18
1020000053,1991,,The clerk will report.,the clerk will report,1990s,102,,S,Unknown,4
1020000054,1991,,Is there objection to the immediate consideration of the resolution?,is there objection to the immediate consideration of the resolution,1990s,102,,S,Unknown,10
1020000055,1991,,The question is on agreeing to the resolution. The resolution (S. Res. 4) was agreed to. as follows: Resolved. That Martha S. Pope. of the State of Connecticut. be. and she is hereby. elected Sergeant of Arms and Doorkeeper of the Senate.,the question is on agreeing to the resolution the resolution s res 4 was agreed to as follows resolved that martha s pope of the state of connecticut be and she is hereby elected sergeant of arms and doorkeeper of the senate,1990s,102,,S,Unknown,41
1020000056,1991,102108401,I move to reconsider the vote by which the resolution was agreed to.,i move to reconsider the vote by which the resolution was agreed to,1990s,102,D,S,Unknown,13
1020000057,1991,102110161,I move to lay that motion on the table. The motion to lay on the table was agreed to.,i move to lay that motion on the table the motion to lay on the table was agreed to,1990s,102,R,S,Unknown,19
1020000058,1991,102108401,Mr. President. I send a resolution to the desk and ask that it be stated and immediately considered.,mr president i send a resolution to the desk and ask that it be stated and immediately considered,1990s,102,D,S,Unknown,18
1020000059,1991,,The clerk will report.,the clerk will report,1990s,102,,S,Unknown,4
1020000060,1991,,Is there objection to the immediate consideration of the resolution?,is there objection to the immediate consideration of the resolution,1990s,102,,S,Unknown,10
1020000061,1991,,The question is on agreeing to the resolution. The resolution (S. Res. 5) was agreed to. as follows: Resolved. That the President of the United States be notified of the election of the Honorable Martha S. Pope. of Connecticut. as Sergeant at Arms and Doorkeeper of the Senate.,the question is on agreeing to the resolution the resolution s res 5 was agreed to as follows resolved that the president of the united states be notified of the election of the honorable martha s pope of connecticut as sergeant at arms and doorkeeper of the senate,1990s,102,,S,Unknown,47
1020000062,1991,102108401,I move to reconsider the vote by which the resolution was agreed to.,i move to reconsider the vote by which the resolution was agreed to,1990s,102,D,S,Unknown,13
1020000063,1991,102110161,I move to lay that motion on the table. The motion to lay on the table was agreed to.,i move to lay that motion on the table the motion to lay on the table was agreed to,1990s,102,R,S,Unknown,19
1020000064,1991,102108401,Mr. President. I send a resolution to the desk and ask that it be stated and immediately considered.,mr president i send a resolution to the desk and ask that it be stated and immediately considered,1990s,102,D,S,Unknown,18
1020000065,1991,,The clerk will report.,the clerk will report,1990s,102,,S,Unknown,4
1020000066,1991,,Is there objection to the immediate consideration of the resolution?,is there objection to the immediate consideration of the resolution,1990s,102,,S,Unknown,10
1020000067,1991,,The question is on agreeing to the resolution. The resolution (S. Res. 6) was agreed to. as follows: Resolved. That the House of Representatives be notified of the election of the Honorable Martha S. Pope. of Connecticut. as Sergeant at Arms and Doorkeeper of the Senate.,the question is on agreeing to the resolution the resolution s res 6 was agreed to as follows resolved that the house of representatives be notified of the election of the honorable martha s pope of connecticut as sergeant at arms and doorkeeper of the senate,1990s,102,,S,Unknown,45
1020000068,1991,102108401,I move to reconsider the vote by which the resolution was agreed to.,i move to reconsider the vote by which the resolution was agreed to,1990s,102,D,S,Unknown,13
1020000069,1991,102110161,I move to lay that motion on the table. The motion to lay on the table was agreed to.,i move to lay that motion on the table the motion to lay on the table was agreed to,1990s,102,R,S,Unknown,19
1020000070,1991,,The Chair. on behalf of the President pro tempore pursuant to Public Law 95521. reappoints Michael Davidson as Senate Legal Counsel. effective January 3. 1991. for a term to expire at the end of the 103d Congress.,the chair on behalf of the president pro tempore pursuant to public law 95521 reappoints michael davidson as senate legal counsel effective january 3 1991 for a term to expire at the end of the 103d congress,1990s,102,,S,Unknown,33
1020000071,1991,102108401,Mr. President. I send a resolution to the desk and ask that it be stated and immediately considered.,mr president i send a resolution to the desk and ask that it be stated and immediately considered,1990s,102,D,S,Unknown,18
1020000072,1991,,The clerk will report.,the clerk will report,1990s,102,,S,Unknown,4
1020000073,1991,,Is there objection to the immediate consideration of the resolution?,is there objection to the immediate consideration of the resolution,1990s,102,,S,Unknown,10
1020000075,1991,102108401,I move to reconsider the vote by which the resolution was agreed to.,i move to reconsider the vote by which the resolution was agreed to,1990s,102,D,S,Unknown,13
1020000076,1991,102110161,I move to lay that motion on the table. The motion to lay on the table was agreed to.,i move to lay that motion on the table the motion to lay on the table was agreed to,1990s,102,R,S,Unknown,19
1020000078,1991,,Is there objection to the unanimousconsent requests?,is there objection to the unanimousconsent requests,1990s,102,,S,Unknown,7
1020000079,1991,102110161,Mr. President. reserving the right to object. in any case. these are routine motions.,mr president reserving the right to object in any case these are routine motions,1990s,102,R,S,Unknown,14
1020000080,1991,,Is there objection?,is there objection,1990s,102,,S,Unknown,3
1020000081,1991,102117411,Reserving the right to object. might the Senator inquire as to whether or not one of the resolutions en bloc to be considered is a resolution stating that no other resolutions would be introduced or considered by the Senate today?,reserving the right to object might the senator inquire as to whether or not one of the resolutions en bloc to be considered is a resolution stating that no other resolutions would be introduced or considered by the senate today,1990s,102,D,S,Unknown,40
1020000082,1991,102108401,Mr. President. if I might respond to the Senators inquiry. if he would permit me to do so.,mr president if i might respond to the senators inquiry if he would permit me to do so,1990s,102,D,S,Unknown,18
1020000083,1991,102117411,I yield to the Senator from Maine for that purpose.,to the senator from maine for that purpose,1990s,102,D,S,Unknown,8
1020000085,1991,,Without objection. the clerk will restate the request.,the clerk will restate the request,1990s,102,,S,Unknown,6
1020000086,1991,102108401,Mr. President. if I might further continue my response.,mr president if i might further continue my response,1990s,102,D,S,Unknown,9
1020000087,1991,,The majority leader has the floor.,the majority leader has the floor,1990s,102,,S,Unknown,6
1020000089,1991,,Is there objection?,is there objection,1990s,102,,S,Unknown,3
1020000090,1991,102117411,Reserving. the right to object. Mr. President.,reserving the right to object mr president,1990s,102,D,S,Unknown,7
1020000091,1991,102107591,Further reserving the right to object.,further reserving the right to object,1990s,102,D,S,Unknown,6
1020000092,1991,,The Senator from Iowa.,the senator from iowa,1990s,102,,S,Unknown,4
1020000093,1991,102107591,The Senator from Washington further reserves the right to object.,the senator from washington further reserves the right to object,1990s,102,D,S,Unknown,10
1020000094,1991,102117411,Mr. President. I be lieve the Senator from Iowa has the floor.,mr president i be lieve the senator from iowa has the floor,1990s,102,D,S,Unknown,12
1020000095,1991,,The majority leader has the floor. The majority leader has made a unanimousconsent request. The Senator from Iowa has reserved the right to object. Does the Senator from Iowa still reserve the right to object?,the majority leader has the floor the majority leader has made a unanimousconsent request the senator from iowa has reserved the right to object does the senator from iowa still reserve the right to object,1990s,102,,S,Unknown,35
1020000096,1991,102117411,I further reserve the right to object.,i further reserve the right to object,1990s,102,D,S,Unknown,7
1020000097,1991,,The Senator from Iowa.,the senator from iowa,1990s,102,,S,Unknown,4
1020000099,1991,102108401,No. Mr. President. if I might interject. the Senators statement is incorrect. I would ask the clerk to read the resolution again. It does not require unanimous consent. It requires approval of the majority leader following consultation with the Republican leader.,no mr president if i might interject the senators statement is incorrect i would ask the clerk to read the resolution again it does not require unanimous consent it requires approval of the majority leader following consultation with the republican leader,1990s,102,D,S,Unknown,41
1020000100,1991,,Does the majority leader desire to have the resolution read again?,does the majority leader desire to have the resolution read again,1990s,102,,S,Unknown,11
1020000101,1991,,The clerk will report.,the clerk will report,1990s,102,,S,Unknown,4
1020000102,1991,,Is there objection to the resolution submitted by the majority leader?,is there objection to the resolution submitted by the majority leader,1990s,102,,S,Unknown,11
1020000103,1991,102117411,I further reserve the right to object.,i further reserve the right to object,1990s,102,D,S,Unknown,7
1020000104,1991,102107591,I further reserve the right to object.,i further reserve the right to object,1990s,102,D,S,Unknown,7
1020000106,1991,102107591,Mr. President. further reserving the right to object.,mr president further reserving the right to object,1990s,102,D,S,Unknown,8
1020000107,1991,,The majority leader has the floor. He has made a unanimousconsent request for 12 resolutions. The majority leader is recognized.,the majority leader has the floor he has made a unanimousconsent request for 12 resolutions the majority leader is recognized,1990s,102,,S,Unknown,19
1020000109,1991,,The majority leader has the floor. Is there objection?,the majority leader has the floor is there objection,1990s,102,,S,Unknown,9
1020000110,1991,102117411,Further reserving the right to object.,further reserving the right to object,1990s,102,D,S,Unknown,6
1020000111,1991,,The Senator from Iowa further reserves the right to object.,the senator from iowa further reserves the right to object,1990s,102,,S,Unknown,10
1020000113,1991,102108401,Will the Senator yield on that?,will the senator yield on that,1990s,102,D,S,Unknown,6
1020000114,1991,,The majority leader has the floor.,the majority leader has the floor,1990s,102,,S,Unknown,6
1020000116,1991,102120181,Mr. President. will the majority leader yield?,mr president will the majority leader yield,1990s,102,D,S,Unknown,7
1020000117,1991,,The majority leader has the floor.,the majority leader has the floor,1990s,102,,S,Unknown,6
1020000118,1991,102107591,Will the majority leader yield?,will the majority leader yield,1990s,102,D,S,Unknown,5
1020000119,1991,102108401,I yield to the Senator from Iowa.,to the senator from iowa,1990s,102,D,S,Unknown,5
1020000120,1991,,The majority leader. has propounded a unanimousconsent request. Is there objection?,the majority leader has propounded a unanimousconsent request is there objection,1990s,102,,S,Unknown,11
1020000123,1991,102107591,Will the majority leader yield?,will the majority leader yield,1990s,102,D,S,Unknown,5
1020000124,1991,,Under unanimousconsent request. the Senator from Iowa is reserving the right to object.,under unanimousconsent request the senator from iowa is reserving the right to object,1990s,102,,S,Unknown,13
1020000126,1991,102108401,My intention and expectation is that we will be at an appropriate time when I make the decision based upon the events that occur between now and then.,my intention and expectation is that we will be at an appropriate time when i make the decision based upon the events that occur between now and then,1990s,102,D,S,Unknown,28
1020000127,1991,102120181,Will the Senator yield?,will the senator yield,1990s,102,D,S,Unknown,4
1020000128,1991,102108401,Yes. It is my expectation and intention. But I have not made a decision precisely for the reasons I have stated.,yes it is my expectation and intention but i have not made a decision precisely for the reasons i have stated,1990s,102,D,S,Unknown,21
1020000129,1991,102120181,Will the Senator yield to me?,will the senator yield to me,1990s,102,D,S,Unknown,6
1020000130,1991,102108401,I yield to the Senator from Vermont.,to the senator from vermont,1990s,102,D,S,Unknown,5
1020000132,1991,,Is there objection to the unanimousconsent request?,is there objection to the unanimousconsent request,1990s,102,,S,Unknown,7
1020000133,1991,102107591,Mr. President. reserving the right to object.,mr president reserving the right to object,1990s,102,D,S,Unknown,7
1020000134,1991,,The Senator from Washington reserves the right to object.,the senator from washington reserves the right to object,1990s,102,,S,Unknown,9
1020000136,1991,102108401,Mr. President. if I may respond to that.,mr president if i may respond to that,1990s,102,D,S,Unknown,8
1020000137,1991,,The majority leader.,the majority leader,1990s,102,,S,Unknown,3
1020000140,1991,102108401,But then you will have lost the position which you say you are purporting to advance.,but then you will have lost the position which you say you are purporting to advance,1990s,102,D,S,Unknown,16
1020000143,1991,102107591,Will the majority leader agree that there is some basis for my characterization that the President has indicated a use of force after that date? I mean. this is not something I have dreamed up.,will the majority leader agree that there is some basis for my characterization that the president has indicated a use of force after that date i mean this is not something i have dreamed up,1990s,102,D,S,Unknown,35
1020000144,1991,102108401,That is different from saying he is going to start shooting on January 15. That is fundamentally different and we ought to state it accurately. particularly on a matter of such gravity.,that is different from saying he is going to start shooting on january 15 that is fundamentally different and we ought to state it accurately particularly on a matter of such gravity,1990s,102,D,S,Unknown,31
1020000146,1991,102108401,Mr. President. will the Senator permit me?,mr president will the senator permit me,1990s,102,D,S,Unknown,7
1020000147,1991,,The majority leader has the floor.,the majority leader has the floor,1990s,102,,S,Unknown,6
1020000148,1991,102108401,I withdraw request *No. 12. Mr. President. I ask unanimous consent that requests 1 through. 11 be approved.,i withdraw request no 12 mr president i ask unanimous consent that requests 1 through 11 be approved,1990s,102,D,S,Unknown,15
1020000149,1991,,Is there objection? Without objection. It is so ordered.,is there objection it is so ordered,1990s,102,,S,Unknown,7
1020000150,1991,102108401,Mr. President. I suggest the absence of a quorum.,mr president i suggest the absence of a quorum,1990s,102,D,S,Unknown,9
1020000151,1991,,The clerk will call the roll.,the clerk will call the roll,1990s,102,,S,Unknown,6
1020000152,1991,102108401,Mr. President. I ask unanimous consent that the order for the quorum call be rescinded.,mr president i ask unanimous consent that the order for the quorum call be rescinded,1990s,102,D,S,Unknown,15
1020000153,1991,,Without objection. it is so ordered.,it is so ordered,1990s,102,,S,Unknown,4
1020000155,1991,,The Senator from Kentucky.,the senator from kentucky,1990s,102,,S,Unknown,4
1020000156,1991,102110251,Mr. President. I ask unanimous consent that the signer assigned to the Sergeant at Arms office be allowed the privilege of the floor. beginning from 12 noon this date.,mr president i ask unanimous consent that the signer assigned to the sergeant at arms office be allowed the privilege of the floor beginning from 12 noon this date,1990s,102,D,S,Unknown,28
1020000157,1991,,Without objection. it is so ordered.,it is so ordered,1990s,102,,S,Unknown,4
1020000158,1991,102110251,I thank the Chair.,i thank the chair,1990s,102,D,S,Unknown,4
1020000164,1991,102108401,Mr. President. if no other Senator is seeking recognition. I ask unanimous consent that the Senate stand in recess subject to the call of the Chair.,mr president if no other senator is seeking recognition i ask unanimous consent that the senate stand in recess subject to the call of the chair,1990s,102,D,S,Unknown,26
1020000165,1991,,The majority leader.,the majority leader,1990s,102,,S,Unknown,3
1020000166,1991,102108401,Mr. President. I ask unanimous consent that when the Senate completes its business today. it stand in recess until 11:30 a.m. tomorrow. Friday. January 4. that following the prayer. the Journal of Proceedings be approved to date.,mr president i ask unanimous consent that when the senate completes its business today it stand in recess until 11 30 a m tomorrow friday january 4 that following the prayer the journal of proceedings be approved to date,1990s,102,D,S,Unknown,36
1020000167,1991,,Without objection. it is so ordered.,it is so ordered,1990s,102,,S,Unknown,4
1020000168,1991,102110251,As a clarification. Mr. President. I ask unanimous consent that the privilege of the floor granted earlier today to the signer assigned to the Office of the Sergeant at Arms be extended through the remainder of todays session.,as a clarification mr president i ask unanimous consent that the privilege of the floor granted earlier today to the signer assigned to the office of the sergeant at arms be extended through the remainder of todays session,1990s,102,D,S,Unknown,38
1020000169,1991,,Without objection. it is so ordered.,it is so ordered,1990s,102,,S,Unknown,4
1020000170,1991,102108401,Mr. President. if no other Senator is seeking recognition and if the distinguished Republican leader has no further business. I now ask unanimous consent that the Senate stand in recess as under the previous order.,mr president if no other senator is seeking recognition and if the distinguished republican leader has no further business i now ask unanimous consent that the senate stand in recess as under the previous order,1990s,102,D,S,Unknown,35
1020000171,1991,,Representativeselect who have not obtained their voting ID cards may do so now in the Speakers lobby.,representativeselect who have not obtained their voting id cards may do so now in the speakers lobby,1990s,102,,S,Unknown,17
1020000172,1991,,Will the Memberselect Edwards and their guests please rise and join Fazio with us in the Pledge of Allegiance to Lantos Lehman the Flag. levine,will the memberselect edwards and their guests please rise and join fazio with us in the pledge of allegiance to lantos lehman the flag levine,1990s,102,,S,Unknown,25
1020000174,1991,,On this qu electronic device. 427 Rep elect have recorded their quorum is present.,on this qu electronic device 427 rep elect have recorded their quorum is present,1990s,102,,S,Unknown,13
1020000177,1991,,The next order of business is the election of the Speaker of the House of Representatives for the A 102d Congress. Ravenel Nominations are now in order. Spence The Clerk recogfiizes the gentleman from Maryland .,the next order of business is the election of the speaker of the house of representatives for the a 102d congress ravenel nominations are now in order spence the clerk recogfiizes the gentleman from maryland,1990s,102,,S,Unknown,34
1020000180,1991,102120900,Mr. Speaker. because of airline delays. I was Inadvertantly absent for votes No. 1 and 2 earlier today. I ask that it be recorded that. had I been present. I would proudly have voted for THOMAS FOLEY as Speaker.,because of airline delays i was inadvertantly absent for votes no 1 and 2 earlier today i ask that it be recorded that had i been present i would proudly have voted for thomas foley as speaker,1990s,102,D,S,Unknown,35
1020000181,1991,,The Clerk appoints the following committee to escort the Speakerelect to the chair: Thl gentleman from Illinois . the gentleman from Missouri . the gentleman from Georgia,the clerk appoints the following committee to escort the speakerelect to the chair thl gentleman from illinois the gentleman from missouri the gentleman from georgia,1990s,102,,S,Unknown,25
1020000186,1991,,The gentleman and gentlewomen are now Members of the 102d Congress. Congratulations. The Chair recognizes the gentleman from Maryland .,the gentleman and gentlewomen are now members of the 102d congress congratulations the gentleman from maryland,1990s,102,,H,Unknown,15
1020000187,1991,102119830,Mr. Speaker. as chairman of the Democratic Caucus. I have been directed to report to the House that the Democratic Members have elected as majority leader of the House the gentleman from Missouri. the Honorable RICHARD A. GEPHARDT.,as chairman of the democratic caucus i have been directed to report to the house that the democratic members have elected as majority leader of the house the gentleman from missouri the honorable richard a gephardt,1990s,102,D,H,Unknown,36
1020000188,1991,,The Chair now recognizes the gentleman from California .,the chair now recognizes the gentleman from california,1990s,102,,H,Unknown,8
1020000189,1991,102116930,Mr. Speaker. as chairman of the Republican Conference. I am directed by that conference to officially notify the House that the gentleman from Illinois. the Honorable ROBERT H. MICHEL. has been selected as minority leader of the House.,as chairman of the republican conference i am directed by that conference to officially notify the house that the gentleman from illinois the honorable robert h michel has been selected as minority leader of the house,1990s,102,R,H,California,36
1020000190,1991,102119830,Mr. Speaker. as chairman of the Democratic Caucus. I have been directed to report to the House that the Democratic Members have selected the gentleman from Pennsylvania. the Honorable WILLIAM H. GRAY III. to act as majority whip.,as chairman of the democratic caucus i have been directed to report to the house that the democratic members have selected the gentleman from pennsylvania the honorable william h gray iii to act as majority whip,1990s,102,D,H,Unknown,36
1020000191,1991,102116930,Mr. Speaker. as chairman of the Republican Conference. I am directed by that conference to notify the House officially that the Republican Members have elected as our minority whip the gentleman from Georgia. the Honorable,as chairman of the republican conference i am directed by that conference to notify the house officially that the republican members have elected as our minority whip the gentleman from georgia the honorable,1990s,102,R,H,California,33
1020000192,1991,102119830,Mr. Speaker. I offer a privileged resolution (H. Res. 1) and ask for its immediate consideration.,i offer a privileged resolution h res 1 and ask for its immediate consideration,1990s,102,D,H,Unknown,13
1020000193,1991,102116930,Mr. Speaker. I have an amendment to the resolution. but before offering the amendment. I request that there be a division of the question on the resolution so that we may have a separate vote on the Chaplain.,i have an amendment to the resolution but before offering the amendment i request that there be a division of the question on the resolution so that we may have a separate vote on the chaplain,1990s,102,R,H,California,36
1020000194,1991,,The question will be divided. The question is on agreeing to that portion of the resolution providing for the -lection of the Chaplain of the House of Representatives. the Reverend James Ford. That portion of the res6lution was agreed to.,the question will be divided the question is on agreeing to that portion of the resolution providing for the -lection of the chaplain of the house of representatives the reverend james ford that portion of the res6lution was agreed to,1990s,102,,H,Unknown,39
1020000195,1991,102116930,Mr. Speaker. I offer an amendment in the nature of a substitute for the remainder of the resolution offered by the gentleman from Maryland .,i offer an amendment in the nature of a substitute for the remainder of the resolution offered by the gentleman from maryland,1990s,102,R,H,California,22
1020000196,1991,,The question is on the amendment in the nature of a substitute offered by the gentleman from California . The amendment in the nature of a substitute for the remainder of the resolution was rejected.,the question is on the amendment in the nature of a substitute offered by the gentleman from california the amendment in the nature of a substitute for the remainder of the resolution was rejected,1990s,102,,H,Unknown,34
1020000197,1991,,The question is on the remainder of the resolution offered by the gentleman from Maryland . The remainder of the resolution was agreed to. A motion to reconsider was laid on the table.,the question is on the remainder of the resolution offered by the gentleman from maryland the remainder of the resolution was agreed to a motion to reconsider was laid on the table,1990s,102,,H,Unknown,32
1020000198,1991,,The Chair will now swear in the officer of the House. The officerselect presented themselves at the bar of the House and took the oath of office.,the chair will now swear in the officer of the house the officerselect presented themselves at the bar of the house and took the oath of office,1990s,102,,H,Unknown,27
1020000199,1991,,Congratulations. You are now elected officers of the House of Representatives of the 102d Congress.,congratulations you are now elected officers of the house of representatives of the 102d congress,1990s,102,,H,Unknown,14
1020000200,1991,102113650,Mr. Speaker. I offer a privileged resolution (H. Res. 2) and ask for its immediate consideration.,i offer a privileged resolution h res 2 and ask for its immediate consideration,1990s,102,D,H,Unknown,13
1020000201,1991,102113650,Mr. Speaker. I offer a privileged resolution (H. Res. 3) and ask for its immediate consideration.,i offer a privileged resolution h res 3 and ask for its immediate consideration,1990s,102,D,H,Unknown,13
1020000203,1991,102110890,Mr. Speaker. I offer a privileged resolution (H. Res. 4) and ask for its immediate consideration.,i offer a privileged resolution h res 4 and ask for its immediate consideration,1990s,102,D,H,Unknown,13
1020000204,1991,102113650,Mr. Speaker. I offer a privileged resolution (H. Res. 5) and ask for its Immediate consideration.,i offer a privileged resolution h res 5 and ask for its immediate consideration,1990s,102,D,H,Unknown,13
1020000205,1991,102113650,Mr. Speaker. I ask unanimousconsent that the resolution be considered as read and printed in the REcoRD.,i ask unanimousconsent that the resolution be considered as read and printed in the record,1990s,102,D,H,Unknown,15
1020000206,1991,,Is there objection to the request of the gentleman from Missouri?,is there objection to the request of the gentleman from missouri,1990s,102,,H,Unknown,11
1020000207,1991,,The gentleman from Missouri [Mr. GEPHARDTJ is recognized for 1 hour.,the gentleman from missouri mr gephardtj is recognized for 1 hour,1990s,102,,H,Unknown,10
1020000208,1991,102113650,Mr. Speaker. I yield 30 minutes to the gentleman from New York . for the purposes of debate only. pending which I yield myself such time as I may consume.,30 minutes to the gentleman from new york for the purposes of debate only pending which myself such time as i may consume,1990s,102,D,H,Unknown,22
1020000209,1991,102112160,Mr. Speaker. will the gentleman yield?,will the gentleman yield,1990s,102,R,H,Unknown,4
1020000210,1991,102113650,I yield to the gentleman from New York.,to the gentleman from new york,1990s,102,D,H,Unknown,6
1020000212,1991,,Is there objection to the request of the gentleman from New York?,is there objection to the request of the gentleman from new york,1990s,102,,H,Unknown,12
1020000213,1991,102113640,Mr. Speaker. I object to the unanimousconsent request.,i object to the unanimousconsent request,1990s,102,D,H,Unknown,6
1020000214,1991,,The gentlemans objection is heard.,the gentlemans objection is heard,1990s,102,,H,Unknown,5
1020000215,1991,102113650,Mr. Speaker. I yield 11 minutes to the gentleman from Texas .,11 minutes to the gentleman from texas,1990s,102,D,H,Unknown,6
1020000219,1991,102113650,Mr. Speaker. I yield such time as he may consume to the gentleman from Michigan . chairman of the Committee on Energy and Commerce.,such time as he may consume to the gentleman from michigan chairman of the committee on energy and commerce,1990s,102,D,H,Unknown,19
1020000222,1991,102112160,Mr. Speaker. I yield 5 minutes to our distinguished Republican leader. the gentleman from Illinois .,5 minutes to our distinguished republican leader the gentleman from illinois,1990s,102,R,H,Unknown,10
1020000224,1991,102113650,Mr. Speaker. I yield control of the balance of our time on this side to the gentleman from Texas .,control of the balance of our time on this side to the gentleman from texas,1990s,102,D,H,Unknown,15
1020000225,1991,,The gentleman from Texas will be recognized to control the balance of the time on his side. The gentleman from Texas has 14 minutes remaining. and the gentleman from New York has 16 minutes remaining.,the gentleman from texas will be recognized to control the balance of the time on his side the gentleman from texas has 14 minutes remaining and the gentleman from new york has 16 minutes remaining,1990s,102,,H,Unknown,33
1020000226,1991,102113640,Mr. Speaker. I yield 4 minutes to the distinguished chairman of the Committee on Ways and Means. the gentleman from Illinois [Mr. Ros-,4 minutes to the distinguished chairman of the committee on ways and means the gentleman from illinois mr ros-,1990s,102,D,H,Unknown,18
1020000228,1991,102112160,Mr. Speaker. I yield 2 minutes to the distinguished gentleman from Massachusetts . who was just sworn in for the 17th time.,2 minutes to the distinguished gentleman from massachusetts who was just sworn in for the 17th time,1990s,102,R,H,Unknown,15
1020000230,1991,102113640,Mr. Speaker. I yield 2 minutes to the gentleman from Pennsylvania .,2 minutes to the gentleman from pennsylvania,1990s,102,D,H,Unknown,6
1020000232,1991,102108740,Mr. Speaker. will the gentleman yield?,will the gentleman yield,1990s,102,R,H,Unknown,4
1020000233,1991,102110630,I yield to the gentleman from Texas.,to the gentleman from texas,1990s,102,D,H,Unknown,5
1020000237,1991,102108740,Mr. Speaker. will the gentleman yield?,will the gentleman yield,1990s,102,R,H,Unknown,4
1020000238,1991,102113640,I yield to the gentleman from Texas.,to the gentleman from texas,1990s,102,D,H,Unknown,5
1020000241,1991,102112160,Mr. Speaker. I yield 3 minutes to the gentleman from Georgia . the distinguished whip.,3 minutes to the gentleman from georgia the distinguished whip,1990s,102,R,H,Unknown,9
1020000243,1991,102113640,Mr. Speaker. may I inquire of the Speaker as to the time remaining?,may i inquire of the speaker as to the time remaining,1990s,102,D,H,Unknown,11
1020000244,1991,,The Chair would advise the gentleman from Texas that he has 7 minutes remaining. and the gentleman from New York [Mr. SOLOMONI has 11 . minutes remaining.,the chair would advise the gentleman from texas that he has 7 minutes remaining and the gentleman from new york mr solomoni has 11 minutes remaining,1990s,102,,H,Unknown,24
1020000245,1991,102112160,Mr. Speaker. I yield 2 minutes to the distinguished gentleman from Pennsylvania .,2 minutes to the distinguished gentleman from pennsylvania,1990s,102,R,H,Unknown,7
1020000247,1991,102113640,Mr. Speaker. I yield 2 minutes to the gentleman from Minnesota .,2 minutes to the gentleman from minnesota,1990s,102,D,H,Unknown,6
1020000249,1991,102112160,Mr. Speaker. I yield 1V2 minutes to the gentleman from Ohio [Mr. GaADISONJ.,1v2 minutes to the gentleman from ohio mr gaadisonj,1990s,102,R,H,Unknown,8
1020000251,1991,102112160,Mr. Speaker. I yield 2 minutes to the gentleman from Texas .,2 minutes to the gentleman from texas,1990s,102,R,H,Unknown,6
1020000254,1991,102112160,Mr. Speaker. I yield 1 minute to the gentleman from Pennsylvania [Mr. GsxAs].,1 minute to the gentleman from pennsylvania mr gsxas,1990s,102,R,H,Unknown,8
1020000256,1991,102112160,Mr. Speaker. I yield 1 minute to the gentleman from New York . who voted for the Deficit Reduction Act because of the enforcement procedure that the Democrats are doing away with today.,1 minute to the gentleman from new york who voted for the deficit reduction act because of the enforcement procedure that the democrats are doing away with today,1990s,102,R,H,Unknown,27
1020000258,1991,102112160,Mr. Speaker. I yield 1 minute to the gentleman from Ohio . a new member of the Rules Committee.,1 minute to the gentleman from ohio a new member of the rules committee,1990s,102,R,H,Unknown,13
1020000260,1991,102112160,Mr. Speaker. I yield 1 minute to the gentleman from Arizona .,1 minute to the gentleman from arizona,1990s,102,R,H,Unknown,6
1020000262,1991,102112160,Mr. Speaker. I yield 1 minute to the gentlewoman from Kansas .,1 minute to the gentlewoman from kansas,1990s,102,R,H,Unknown,6
1020000264,1991,,The gentleman from New York has 1 minute remaining.,the gentleman from new york has 1 minute remaining,1990s,102,,H,Unknown,8
1020000265,1991,102110330,Mr. Speaker. I ask unanimous consent to address the House for 2 minutes. I believe that mine would be the only request on this side. We are dividing our time. and we are 2 minutes short.,i ask unanimous consent to address the house for 2 minutes i believe that mine would be the only request on this side we are dividing our time and we are 2 minutes short,1990s,102,R,H,Unknown,32
1020000266,1991,,Is there objection to the request of the gentleman from Michigan?,is there objection to the request of the gentleman from michigan,1990s,102,,H,Unknown,11
