speech_id,year,speaker_id,raw_text,clean_text,decade,congress,party,chamber,state,clean_word_count
1140000052,2015,114123330,"Mr. Speaker. on rollcall No. 3. had I been present. I would have voted ""yes."" Stated against:",on rollcall no 3 had i been present i would have voted yes stated against,2010s,114,R,H,Unknown,14
1140000053,2015,114123160,"Mr. Speaker. on rollcall No. 3. I was detained in meeting. Had I been present. I would have voted ""no.""",on rollcall no 3 i was detained in meeting had i been present i would have voted no,2010s,114,D,H,Unknown,17
1140000055,2015,,The gentleman from California is recognized for 1 hour.,the gentleman from california is recognized for 1 hour,2010s,114,,H,Unknown,8
1140000056,2015,114120400,Mr. Speaker. I yield the hour to the gentleman from Texas,the hour to the gentleman from texas,2010s,114,R,H,Unknown,7
1140000057,2015,,Is there objection to the request of the gentleman from California?,is there objection to the request of the gentleman from california,2010s,114,,H,Unknown,11
1140000058,2015,114121330,Mr. Speaker. I want to thank the gentleman from California . the majority leader. Mr. Speaker. for the purpose of debate only. I yield the customary 30 minutes to the gentlewoman from Rochester. New York . During consideration of this resolution. all time yielded is for the purpose of debate only.,i want to thank the gentleman from california the majority leader for the purpose of debate only the customary 30 minutes to the gentlewoman from rochester new york during consideration of this resolution all time yielded is for the purpose of debate only,2010s,114,R,H,Unknown,42
1140000059,2015,114121330,Mr. Speaker. I ask unanimous consent that all Members have 5 legislative days to revise and extend their remarks.,i ask unanimous consent that all members have 5 legislative days to revise and extend their remarks,2010s,114,R,H,Unknown,16
1140000060,2015,,Is there objection to the request of the gentleman from Texas?,is there objection to the request of the gentleman from texas,2010s,114,,H,Unknown,11
1140000061,2015,114121330,Mr. Speaker. I yield 1 minute to the gentleman from California . the distinguished majority leader.,1 minute to the gentleman from california the distinguished majority leader,2010s,114,R,H,Unknown,10
1140000063,2015,114121330,Mr. Speaker. I want to thank the distinguished gentleman from California . the majority leader. Mr. Speaker. I insert for the RECORD a sectionbysection analysis of the resolution as well as a July 21. 2014. memorandum prepared by the Office of the Parliamentarian for the OverCriminalization Task Force of the Committee on the Judiciary.,i want to thank the distinguished gentleman from california the majority leader i insert for the record a sectionbysection analysis of the resolution as well as a july 21 2014 memorandum prepared by the office of the parliamentarian for the overcriminalization task force of the committee on the judiciary,2010s,114,R,H,Unknown,47
1140000064,2015,114121330,Mr. Speaker. I reserve the balance of my time.,i reserve the balance of my time,2010s,114,R,H,Unknown,7
1140000068,2015,114121410,Mr. Speaker. I am pleased to yield 4 minutes to the gen tleman from Maryland . the Democratic whip.,i am pleased to yield 4 minutes to the gen tleman from maryland the democratic whip,2010s,114,D,H,Unknown,15
1140000070,2015,114121330,Mr. Speaker. I reserve the balance of my time.,i reserve the balance of my time,2010s,114,R,H,Unknown,7
1140000071,2015,114121410,Mr. Speaker. I am pleased to yield 3 minutes to the gentleman from Maryland . the distinguished returning ranking member of the Committee on the Budget.,i am pleased to yield 3 minutes to the gentleman from maryland the distinguished returning ranking member of the committee on the budget,2010s,114,D,H,Unknown,22
1140000073,2015,114121330,Mr. Speaker. there they go again. more tax increases. bigger government. the Democrat party. I reserve the balance of my time.,there they go again more tax increases bigger government the democrat party i reserve the balance of my time,2010s,114,R,H,Unknown,19
1140000074,2015,114121410,Mr. Speaker. I yield 30 seconds to the gentleman from Maryland to respond to that.,30 seconds to the gentleman from maryland to respond to that,2010s,114,D,H,Unknown,10
1140000076,2015,114121330,Mr. Speaker. I reserve the balance of my time.,i reserve the balance of my time,2010s,114,R,H,Unknown,7
1140000077,2015,114121410,Mr. Speaker. I am pleased to yield 2 minutes to the gentlewoman from Connecticut . who has been successful already about inversions.,i am pleased to yield 2 minutes to the gentlewoman from connecticut who has been successful already about inversions,2010s,114,D,H,Unknown,18
1140000079,2015,114121330,Mr. Speaker. I continue to reserve the balance of my time.,i continue to reserve the balance of my time,2010s,114,R,H,Unknown,9
1140000080,2015,114121410,Mr. Speaker. I am pleased to yield 3 minutes to the gentleman from South Carolina . the assistant Democratic leader.,i am pleased to yield 3 minutes to the gentleman from south carolina the assistant democratic leader,2010s,114,D,H,Unknown,16
