speech_id,embedding_path,sentence_count
1010003667,data/processed/deberta_embeddings/sentence_cls/1010003667.npy,1
1010003670,data/processed/deberta_embeddings/sentence_cls/1010003670.npy,1
1010003677,data/processed/deberta_embeddings/sentence_cls/1010003677.npy,1
1010003678,data/processed/deberta_embeddings/sentence_cls/1010003678.npy,1
1010003684,data/processed/deberta_embeddings/sentence_cls/1010003684.npy,1
1010003709,data/processed/deberta_embeddings/sentence_cls/1010003709.npy,2
1010003715,data/processed/deberta_embeddings/sentence_cls/1010003715.npy,1
1010003726,data/processed/deberta_embeddings/sentence_cls/1010003726.npy,3
1010003748,data/processed/deberta_embeddings/sentence_cls/1010003748.npy,2
1010003758,data/processed/deberta_embeddings/sentence_cls/1010003758.npy,1
1010003761,data/processed/deberta_embeddings/sentence_cls/1010003761.npy,1
1010003770,data/processed/deberta_embeddings/sentence_cls/1010003770.npy,9
1010003771,data/processed/deberta_embeddings/sentence_cls/1010003771.npy,1
1010003775,data/processed/deberta_embeddings/sentence_cls/1010003775.npy,4
1010003781,data/processed/deberta_embeddings/sentence_cls/1010003781.npy,2
1010003782,data/processed/deberta_embeddings/sentence_cls/1010003782.npy,1
1010003784,data/processed/deberta_embeddings/sentence_cls/1010003784.npy,1
1010003786,data/processed/deberta_embeddings/sentence_cls/1010003786.npy,1
1010003787,data/processed/deberta_embeddings/sentence_cls/1010003787.npy,1
1010003788,data/processed/deberta_embeddings/sentence_cls/1010003788.npy,1
1010003789,data/processed/deberta_embeddings/sentence_cls/1010003789.npy,6
1010003793,data/processed/deberta_embeddings/sentence_cls/1010003793.npy,4
1010003795,data/processed/deberta_embeddings/sentence_cls/1010003795.npy,8
1010003798,data/processed/deberta_embeddings/sentence_cls/1010003798.npy,3
1010003799,data/processed/deberta_embeddings/sentence_cls/1010003799.npy,1
1010003801,data/processed/deberta_embeddings/sentence_cls/1010003801.npy,3
1010003802,data/processed/deberta_embeddings/sentence_cls/1010003802.npy,1
1010003805,data/processed/deberta_embeddings/sentence_cls/1010003805.npy,1
1010003807,data/processed/deberta_embeddings/sentence_cls/1010003807.npy,2
1010003810,data/processed/deberta_embeddings/sentence_cls/1010003810.npy,2
1010003813,data/processed/deberta_embeddings/sentence_cls/1010003813.npy,2
1010003814,data/processed/deberta_embeddings/sentence_cls/1010003814.npy,1
1010003824,data/processed/deberta_embeddings/sentence_cls/1010003824.npy,1
1010003839,data/processed/deberta_embeddings/sentence_cls/1010003839.npy,1
1010003846,data/processed/deberta_embeddings/sentence_cls/1010003846.npy,2
1010003861,data/processed/deberta_embeddings/sentence_cls/1010003861.npy,1
1010003872,data/processed/deberta_embeddings/sentence_cls/1010003872.npy,1
1010003884,data/processed/deberta_embeddings/sentence_cls/1010003884.npy,1
1010003886,data/processed/deberta_embeddings/sentence_cls/1010003886.npy,1
1010003890,data/processed/deberta_embeddings/sentence_cls/1010003890.npy,2
1010003892,data/processed/deberta_embeddings/sentence_cls/1010003892.npy,3
1010003902,data/processed/deberta_embeddings/sentence_cls/1010003902.npy,1
1010003903,data/processed/deberta_embeddings/sentence_cls/1010003903.npy,5
1010003906,data/processed/deberta_embeddings/sentence_cls/1010003906.npy,1
1010003909,data/processed/deberta_embeddings/sentence_cls/1010003909.npy,1
1010003917,data/processed/deberta_embeddings/sentence_cls/1010003917.npy,1
1010003919,data/processed/deberta_embeddings/sentence_cls/1010003919.npy,1
1010003920,data/processed/deberta_embeddings/sentence_cls/1010003920.npy,1
1010003923,data/processed/deberta_embeddings/sentence_cls/1010003923.npy,1
1010003925,data/processed/deberta_embeddings/sentence_cls/1010003925.npy,1
1010003927,data/processed/deberta_embeddings/sentence_cls/1010003927.npy,1
1010003933,data/processed/deberta_embeddings/sentence_cls/1010003933.npy,3
1010003934,data/processed/deberta_embeddings/sentence_cls/1010003934.npy,1
1010003946,data/processed/deberta_embeddings/sentence_cls/1010003946.npy,2
1010003952,data/processed/deberta_embeddings/sentence_cls/1010003952.npy,1
1010003953,data/processed/deberta_embeddings/sentence_cls/1010003953.npy,2
1010003957,data/processed/deberta_embeddings/sentence_cls/1010003957.npy,1
1010003960,data/processed/deberta_embeddings/sentence_cls/1010003960.npy,1
1010003977,data/processed/deberta_embeddings/sentence_cls/1010003977.npy,4
1010003986,data/processed/deberta_embeddings/sentence_cls/1010003986.npy,2
1010003987,data/processed/deberta_embeddings/sentence_cls/1010003987.npy,1
1010003990,data/processed/deberta_embeddings/sentence_cls/1010003990.npy,2
1010003997,data/processed/deberta_embeddings/sentence_cls/1010003997.npy,1
1010003998,data/processed/deberta_embeddings/sentence_cls/1010003998.npy,4
1010003999,data/processed/deberta_embeddings/sentence_cls/1010003999.npy,1
1010004002,data/processed/deberta_embeddings/sentence_cls/1010004002.npy,1
1010004005,data/processed/deberta_embeddings/sentence_cls/1010004005.npy,1
1010004007,data/processed/deberta_embeddings/sentence_cls/1010004007.npy,2
1010004019,data/processed/deberta_embeddings/sentence_cls/1010004019.npy,1
1010004027,data/processed/deberta_embeddings/sentence_cls/1010004027.npy,1
1010004028,data/processed/deberta_embeddings/sentence_cls/1010004028.npy,2
1010004033,data/processed/deberta_embeddings/sentence_cls/1010004033.npy,1
1010004038,data/processed/deberta_embeddings/sentence_cls/1010004038.npy,1
1010004040,data/processed/deberta_embeddings/sentence_cls/1010004040.npy,1
1010004043,data/processed/deberta_embeddings/sentence_cls/1010004043.npy,1
1010004044,data/processed/deberta_embeddings/sentence_cls/1010004044.npy,1
1010004045,data/processed/deberta_embeddings/sentence_cls/1010004045.npy,2
1010004046,data/processed/deberta_embeddings/sentence_cls/1010004046.npy,9
1010004048,data/processed/deberta_embeddings/sentence_cls/1010004048.npy,3
1010004054,data/processed/deberta_embeddings/sentence_cls/1010004054.npy,6
1010004055,data/processed/deberta_embeddings/sentence_cls/1010004055.npy,1
1010004056,data/processed/deberta_embeddings/sentence_cls/1010004056.npy,1
1010004058,data/processed/deberta_embeddings/sentence_cls/1010004058.npy,1
1010004060,data/processed/deberta_embeddings/sentence_cls/1010004060.npy,2
1010004065,data/processed/deberta_embeddings/sentence_cls/1010004065.npy,1
1010004066,data/processed/deberta_embeddings/sentence_cls/1010004066.npy,1
1010004067,data/processed/deberta_embeddings/sentence_cls/1010004067.npy,2
1010004068,data/processed/deberta_embeddings/sentence_cls/1010004068.npy,1
1010004071,data/processed/deberta_embeddings/sentence_cls/1010004071.npy,1
1010004072,data/processed/deberta_embeddings/sentence_cls/1010004072.npy,4
1010004074,data/processed/deberta_embeddings/sentence_cls/1010004074.npy,1
1010004075,data/processed/deberta_embeddings/sentence_cls/1010004075.npy,4
1010004079,data/processed/deberta_embeddings/sentence_cls/1010004079.npy,1
1010004080,data/processed/deberta_embeddings/sentence_cls/1010004080.npy,2
1010004082,data/processed/deberta_embeddings/sentence_cls/1010004082.npy,3
1010004088,data/processed/deberta_embeddings/sentence_cls/1010004088.npy,1
1010004089,data/processed/deberta_embeddings/sentence_cls/1010004089.npy,2
1010004090,data/processed/deberta_embeddings/sentence_cls/1010004090.npy,1
1010004097,data/processed/deberta_embeddings/sentence_cls/1010004097.npy,1
1010004100,data/processed/deberta_embeddings/sentence_cls/1010004100.npy,2
1010004101,data/processed/deberta_embeddings/sentence_cls/1010004101.npy,1
1010004102,data/processed/deberta_embeddings/sentence_cls/1010004102.npy,1
1010004108,data/processed/deberta_embeddings/sentence_cls/1010004108.npy,1
1010004111,data/processed/deberta_embeddings/sentence_cls/1010004111.npy,1
1010004113,data/processed/deberta_embeddings/sentence_cls/1010004113.npy,1
1010004115,data/processed/deberta_embeddings/sentence_cls/1010004115.npy,1
1010004117,data/processed/deberta_embeddings/sentence_cls/1010004117.npy,4
1010004120,data/processed/deberta_embeddings/sentence_cls/1010004120.npy,1
1010004126,data/processed/deberta_embeddings/sentence_cls/1010004126.npy,1
1010004128,data/processed/deberta_embeddings/sentence_cls/1010004128.npy,1
1010004132,data/processed/deberta_embeddings/sentence_cls/1010004132.npy,1
1010004135,data/processed/deberta_embeddings/sentence_cls/1010004135.npy,7
1010004137,data/processed/deberta_embeddings/sentence_cls/1010004137.npy,1
1010004138,data/processed/deberta_embeddings/sentence_cls/1010004138.npy,2
1010004139,data/processed/deberta_embeddings/sentence_cls/1010004139.npy,4
1010004140,data/processed/deberta_embeddings/sentence_cls/1010004140.npy,2
1010004142,data/processed/deberta_embeddings/sentence_cls/1010004142.npy,3
1010004143,data/processed/deberta_embeddings/sentence_cls/1010004143.npy,1
1010004145,data/processed/deberta_embeddings/sentence_cls/1010004145.npy,1
1010004149,data/processed/deberta_embeddings/sentence_cls/1010004149.npy,3
1010004155,data/processed/deberta_embeddings/sentence_cls/1010004155.npy,1
1010004156,data/processed/deberta_embeddings/sentence_cls/1010004156.npy,1
1010004157,data/processed/deberta_embeddings/sentence_cls/1010004157.npy,3
1010004158,data/processed/deberta_embeddings/sentence_cls/1010004158.npy,3
1010004161,data/processed/deberta_embeddings/sentence_cls/1010004161.npy,1
1010004164,data/processed/deberta_embeddings/sentence_cls/1010004164.npy,1
1010004170,data/processed/deberta_embeddings/sentence_cls/1010004170.npy,1
1010004171,data/processed/deberta_embeddings/sentence_cls/1010004171.npy,1
1010004174,data/processed/deberta_embeddings/sentence_cls/1010004174.npy,1
1010004178,data/processed/deberta_embeddings/sentence_cls/1010004178.npy,1
1010004180,data/processed/deberta_embeddings/sentence_cls/1010004180.npy,5
1010004183,data/processed/deberta_embeddings/sentence_cls/1010004183.npy,1
1010004188,data/processed/deberta_embeddings/sentence_cls/1010004188.npy,1
1010004194,data/processed/deberta_embeddings/sentence_cls/1010004194.npy,1
1010004195,data/processed/deberta_embeddings/sentence_cls/1010004195.npy,1
1010004198,data/processed/deberta_embeddings/sentence_cls/1010004198.npy,1
1010004200,data/processed/deberta_embeddings/sentence_cls/1010004200.npy,1
1010004210,data/processed/deberta_embeddings/sentence_cls/1010004210.npy,6
1010004214,data/processed/deberta_embeddings/sentence_cls/1010004214.npy,6
1010004215,data/processed/deberta_embeddings/sentence_cls/1010004215.npy,2
1010004216,data/processed/deberta_embeddings/sentence_cls/1010004216.npy,1
1010004217,data/processed/deberta_embeddings/sentence_cls/1010004217.npy,1
1010004218,data/processed/deberta_embeddings/sentence_cls/1010004218.npy,3
1010004219,data/processed/deberta_embeddings/sentence_cls/1010004219.npy,1
1010004222,data/processed/deberta_embeddings/sentence_cls/1010004222.npy,2
1010004223,data/processed/deberta_embeddings/sentence_cls/1010004223.npy,10
1010004225,data/processed/deberta_embeddings/sentence_cls/1010004225.npy,1
1010004230,data/processed/deberta_embeddings/sentence_cls/1010004230.npy,1
1010004231,data/processed/deberta_embeddings/sentence_cls/1010004231.npy,1
1010004232,data/processed/deberta_embeddings/sentence_cls/1010004232.npy,1
1010004233,data/processed/deberta_embeddings/sentence_cls/1010004233.npy,1
1010004234,data/processed/deberta_embeddings/sentence_cls/1010004234.npy,1
1010004237,data/processed/deberta_embeddings/sentence_cls/1010004237.npy,1
1010004243,data/processed/deberta_embeddings/sentence_cls/1010004243.npy,1
1010004244,data/processed/deberta_embeddings/sentence_cls/1010004244.npy,1
1010004245,data/processed/deberta_embeddings/sentence_cls/1010004245.npy,2
1010004247,data/processed/deberta_embeddings/sentence_cls/1010004247.npy,1
1010004248,data/processed/deberta_embeddings/sentence_cls/1010004248.npy,1
1010004250,data/processed/deberta_embeddings/sentence_cls/1010004250.npy,4
1010004254,data/processed/deberta_embeddings/sentence_cls/1010004254.npy,1
1010004256,data/processed/deberta_embeddings/sentence_cls/1010004256.npy,2
1010004257,data/processed/deberta_embeddings/sentence_cls/1010004257.npy,3
1010004259,data/processed/deberta_embeddings/sentence_cls/1010004259.npy,2
1010004261,data/processed/deberta_embeddings/sentence_cls/1010004261.npy,2
1010004266,data/processed/deberta_embeddings/sentence_cls/1010004266.npy,1
1010004282,data/processed/deberta_embeddings/sentence_cls/1010004282.npy,2
1010004288,data/processed/deberta_embeddings/sentence_cls/1010004288.npy,4
1010004294,data/processed/deberta_embeddings/sentence_cls/1010004294.npy,1
1010004296,data/processed/deberta_embeddings/sentence_cls/1010004296.npy,70
1010004303,data/processed/deberta_embeddings/sentence_cls/1010004303.npy,4
1010004307,data/processed/deberta_embeddings/sentence_cls/1010004307.npy,2
1010004310,data/processed/deberta_embeddings/sentence_cls/1010004310.npy,2
1010004312,data/processed/deberta_embeddings/sentence_cls/1010004312.npy,3
1010004314,data/processed/deberta_embeddings/sentence_cls/1010004314.npy,2
1010004316,data/processed/deberta_embeddings/sentence_cls/1010004316.npy,4
1010004318,data/processed/deberta_embeddings/sentence_cls/1010004318.npy,1
1010004319,data/processed/deberta_embeddings/sentence_cls/1010004319.npy,1
1010004320,data/processed/deberta_embeddings/sentence_cls/1010004320.npy,1
1010004321,data/processed/deberta_embeddings/sentence_cls/1010004321.npy,3
1010004326,data/processed/deberta_embeddings/sentence_cls/1010004326.npy,3
1010004327,data/processed/deberta_embeddings/sentence_cls/1010004327.npy,2
1010004328,data/processed/deberta_embeddings/sentence_cls/1010004328.npy,3
1010004329,data/processed/deberta_embeddings/sentence_cls/1010004329.npy,1
1010004330,data/processed/deberta_embeddings/sentence_cls/1010004330.npy,2
1010004333,data/processed/deberta_embeddings/sentence_cls/1010004333.npy,2
1010004339,data/processed/deberta_embeddings/sentence_cls/1010004339.npy,1
1010004340,data/processed/deberta_embeddings/sentence_cls/1010004340.npy,1
1010004344,data/processed/deberta_embeddings/sentence_cls/1010004344.npy,1
1010004351,data/processed/deberta_embeddings/sentence_cls/1010004351.npy,1
1010004360,data/processed/deberta_embeddings/sentence_cls/1010004360.npy,20
1010004362,data/processed/deberta_embeddings/sentence_cls/1010004362.npy,1
1010004365,data/processed/deberta_embeddings/sentence_cls/1010004365.npy,3
1010004366,data/processed/deberta_embeddings/sentence_cls/1010004366.npy,1
1010004367,data/processed/deberta_embeddings/sentence_cls/1010004367.npy,1
1010004368,data/processed/deberta_embeddings/sentence_cls/1010004368.npy,1
1010004371,data/processed/deberta_embeddings/sentence_cls/1010004371.npy,1
1010004373,data/processed/deberta_embeddings/sentence_cls/1010004373.npy,1
1010004374,data/processed/deberta_embeddings/sentence_cls/1010004374.npy,2
1010004377,data/processed/deberta_embeddings/sentence_cls/1010004377.npy,3
1010004379,data/processed/deberta_embeddings/sentence_cls/1010004379.npy,1
1010004380,data/processed/deberta_embeddings/sentence_cls/1010004380.npy,2
1010004382,data/processed/deberta_embeddings/sentence_cls/1010004382.npy,1
1010004388,data/processed/deberta_embeddings/sentence_cls/1010004388.npy,3
1010004399,data/processed/deberta_embeddings/sentence_cls/1010004399.npy,2
1010004405,data/processed/deberta_embeddings/sentence_cls/1010004405.npy,2
1010004406,data/processed/deberta_embeddings/sentence_cls/1010004406.npy,1
1010004409,data/processed/deberta_embeddings/sentence_cls/1010004409.npy,1
1010004411,data/processed/deberta_embeddings/sentence_cls/1010004411.npy,1
1010004416,data/processed/deberta_embeddings/sentence_cls/1010004416.npy,1
1010004417,data/processed/deberta_embeddings/sentence_cls/1010004417.npy,1
1010004427,data/processed/deberta_embeddings/sentence_cls/1010004427.npy,2
1010004431,data/processed/deberta_embeddings/sentence_cls/1010004431.npy,1
1010004432,data/processed/deberta_embeddings/sentence_cls/1010004432.npy,1
1010004433,data/processed/deberta_embeddings/sentence_cls/1010004433.npy,2
1010004440,data/processed/deberta_embeddings/sentence_cls/1010004440.npy,2
1010004441,data/processed/deberta_embeddings/sentence_cls/1010004441.npy,2
1010004443,data/processed/deberta_embeddings/sentence_cls/1010004443.npy,1
1010004447,data/processed/deberta_embeddings/sentence_cls/1010004447.npy,4
1010004452,data/processed/deberta_embeddings/sentence_cls/1010004452.npy,4
1010004457,data/processed/deberta_embeddings/sentence_cls/1010004457.npy,3
1010004464,data/processed/deberta_embeddings/sentence_cls/1010004464.npy,2
1010004467,data/processed/deberta_embeddings/sentence_cls/1010004467.npy,3
1010004468,data/processed/deberta_embeddings/sentence_cls/1010004468.npy,1
1010004470,data/processed/deberta_embeddings/sentence_cls/1010004470.npy,1
1010004471,data/processed/deberta_embeddings/sentence_cls/1010004471.npy,1
1010004473,data/processed/deberta_embeddings/sentence_cls/1010004473.npy,1
1010004474,data/processed/deberta_embeddings/sentence_cls/1010004474.npy,1
1010004476,data/processed/deberta_embeddings/sentence_cls/1010004476.npy,1
1010004480,data/processed/deberta_embeddings/sentence_cls/1010004480.npy,2
1010004482,data/processed/deberta_embeddings/sentence_cls/1010004482.npy,1
1010004483,data/processed/deberta_embeddings/sentence_cls/1010004483.npy,1
1010004487,data/processed/deberta_embeddings/sentence_cls/1010004487.npy,1
1010004488,data/processed/deberta_embeddings/sentence_cls/1010004488.npy,1
1010004494,data/processed/deberta_embeddings/sentence_cls/1010004494.npy,1
1010004496,data/processed/deberta_embeddings/sentence_cls/1010004496.npy,1
1010004502,data/processed/deberta_embeddings/sentence_cls/1010004502.npy,12
1010004508,data/processed/deberta_embeddings/sentence_cls/1010004508.npy,1
1010004513,data/processed/deberta_embeddings/sentence_cls/1010004513.npy,1
1010004525,data/processed/deberta_embeddings/sentence_cls/1010004525.npy,1
1010004526,data/processed/deberta_embeddings/sentence_cls/1010004526.npy,17
1010004527,data/processed/deberta_embeddings/sentence_cls/1010004527.npy,1
1010004534,data/processed/deberta_embeddings/sentence_cls/1010004534.npy,1
1010004555,data/processed/deberta_embeddings/sentence_cls/1010004555.npy,3
1010004556,data/processed/deberta_embeddings/sentence_cls/1010004556.npy,2
1010004567,data/processed/deberta_embeddings/sentence_cls/1010004567.npy,1
1010004569,data/processed/deberta_embeddings/sentence_cls/1010004569.npy,2
1010004570,data/processed/deberta_embeddings/sentence_cls/1010004570.npy,2
1010004571,data/processed/deberta_embeddings/sentence_cls/1010004571.npy,1
1010004577,data/processed/deberta_embeddings/sentence_cls/1010004577.npy,2
1010004578,data/processed/deberta_embeddings/sentence_cls/1010004578.npy,1
1010004579,data/processed/deberta_embeddings/sentence_cls/1010004579.npy,1
1010004583,data/processed/deberta_embeddings/sentence_cls/1010004583.npy,1
1010004590,data/processed/deberta_embeddings/sentence_cls/1010004590.npy,3
1010004591,data/processed/deberta_embeddings/sentence_cls/1010004591.npy,3
1010004592,data/processed/deberta_embeddings/sentence_cls/1010004592.npy,7
1010004598,data/processed/deberta_embeddings/sentence_cls/1010004598.npy,2
1010004599,data/processed/deberta_embeddings/sentence_cls/1010004599.npy,1
1010004603,data/processed/deberta_embeddings/sentence_cls/1010004603.npy,1
1010004606,data/processed/deberta_embeddings/sentence_cls/1010004606.npy,1
1010004607,data/processed/deberta_embeddings/sentence_cls/1010004607.npy,2
1010004611,data/processed/deberta_embeddings/sentence_cls/1010004611.npy,9
1010004612,data/processed/deberta_embeddings/sentence_cls/1010004612.npy,1
1010004615,data/processed/deberta_embeddings/sentence_cls/1010004615.npy,1
1010004617,data/processed/deberta_embeddings/sentence_cls/1010004617.npy,1
1010004619,data/processed/deberta_embeddings/sentence_cls/1010004619.npy,1
1010004622,data/processed/deberta_embeddings/sentence_cls/1010004622.npy,1
1010004628,data/processed/deberta_embeddings/sentence_cls/1010004628.npy,1
1010004631,data/processed/deberta_embeddings/sentence_cls/1010004631.npy,1
1010004632,data/processed/deberta_embeddings/sentence_cls/1010004632.npy,6
1010004633,data/processed/deberta_embeddings/sentence_cls/1010004633.npy,3
1010004634,data/processed/deberta_embeddings/sentence_cls/1010004634.npy,1
1010004635,data/processed/deberta_embeddings/sentence_cls/1010004635.npy,5
1010004637,data/processed/deberta_embeddings/sentence_cls/1010004637.npy,1
1010004640,data/processed/deberta_embeddings/sentence_cls/1010004640.npy,2
1010004641,data/processed/deberta_embeddings/sentence_cls/1010004641.npy,1
1010004646,data/processed/deberta_embeddings/sentence_cls/1010004646.npy,1
1010004648,data/processed/deberta_embeddings/sentence_cls/1010004648.npy,1
1010004649,data/processed/deberta_embeddings/sentence_cls/1010004649.npy,2
1010004654,data/processed/deberta_embeddings/sentence_cls/1010004654.npy,1
1010004655,data/processed/deberta_embeddings/sentence_cls/1010004655.npy,1
1010004657,data/processed/deberta_embeddings/sentence_cls/1010004657.npy,1
1010004658,data/processed/deberta_embeddings/sentence_cls/1010004658.npy,1
1010004680,data/processed/deberta_embeddings/sentence_cls/1010004680.npy,1
1010004682,data/processed/deberta_embeddings/sentence_cls/1010004682.npy,1
1010004685,data/processed/deberta_embeddings/sentence_cls/1010004685.npy,1
1010004686,data/processed/deberta_embeddings/sentence_cls/1010004686.npy,1
1010004688,data/processed/deberta_embeddings/sentence_cls/1010004688.npy,2
1010004709,data/processed/deberta_embeddings/sentence_cls/1010004709.npy,1
1010004718,data/processed/deberta_embeddings/sentence_cls/1010004718.npy,1
1010004723,data/processed/deberta_embeddings/sentence_cls/1010004723.npy,1
1010004747,data/processed/deberta_embeddings/sentence_cls/1010004747.npy,1
1010004749,data/processed/deberta_embeddings/sentence_cls/1010004749.npy,10
1010004752,data/processed/deberta_embeddings/sentence_cls/1010004752.npy,1
1010004753,data/processed/deberta_embeddings/sentence_cls/1010004753.npy,1
1010004762,data/processed/deberta_embeddings/sentence_cls/1010004762.npy,2
1010004766,data/processed/deberta_embeddings/sentence_cls/1010004766.npy,2
1010004767,data/processed/deberta_embeddings/sentence_cls/1010004767.npy,1
1010004769,data/processed/deberta_embeddings/sentence_cls/1010004769.npy,1
1010004771,data/processed/deberta_embeddings/sentence_cls/1010004771.npy,1
1010004772,data/processed/deberta_embeddings/sentence_cls/1010004772.npy,1
1010004782,data/processed/deberta_embeddings/sentence_cls/1010004782.npy,1
1010004783,data/processed/deberta_embeddings/sentence_cls/1010004783.npy,4
1010004796,data/processed/deberta_embeddings/sentence_cls/1010004796.npy,1
1010004801,data/processed/deberta_embeddings/sentence_cls/1010004801.npy,1
1010004807,data/processed/deberta_embeddings/sentence_cls/1010004807.npy,1
1010004808,data/processed/deberta_embeddings/sentence_cls/1010004808.npy,1
1010004809,data/processed/deberta_embeddings/sentence_cls/1010004809.npy,5
1010004810,data/processed/deberta_embeddings/sentence_cls/1010004810.npy,3
1010004812,data/processed/deberta_embeddings/sentence_cls/1010004812.npy,2
1010004813,data/processed/deberta_embeddings/sentence_cls/1010004813.npy,1
1010004816,data/processed/deberta_embeddings/sentence_cls/1010004816.npy,4
1010004817,data/processed/deberta_embeddings/sentence_cls/1010004817.npy,2
1010004819,data/processed/deberta_embeddings/sentence_cls/1010004819.npy,2
1010004822,data/processed/deberta_embeddings/sentence_cls/1010004822.npy,3
1010004824,data/processed/deberta_embeddings/sentence_cls/1010004824.npy,1
1010004827,data/processed/deberta_embeddings/sentence_cls/1010004827.npy,1
1010004829,data/processed/deberta_embeddings/sentence_cls/1010004829.npy,4
1010004830,data/processed/deberta_embeddings/sentence_cls/1010004830.npy,1
1010004832,data/processed/deberta_embeddings/sentence_cls/1010004832.npy,7
1010004833,data/processed/deberta_embeddings/sentence_cls/1010004833.npy,1
1010004834,data/processed/deberta_embeddings/sentence_cls/1010004834.npy,1
1010004835,data/processed/deberta_embeddings/sentence_cls/1010004835.npy,1
1010004836,data/processed/deberta_embeddings/sentence_cls/1010004836.npy,2
1010004848,data/processed/deberta_embeddings/sentence_cls/1010004848.npy,1
1010004849,data/processed/deberta_embeddings/sentence_cls/1010004849.npy,1
1010004852,data/processed/deberta_embeddings/sentence_cls/1010004852.npy,2
1010004853,data/processed/deberta_embeddings/sentence_cls/1010004853.npy,1
1010004857,data/processed/deberta_embeddings/sentence_cls/1010004857.npy,1
1010004859,data/processed/deberta_embeddings/sentence_cls/1010004859.npy,2
1010004861,data/processed/deberta_embeddings/sentence_cls/1010004861.npy,1
1010004868,data/processed/deberta_embeddings/sentence_cls/1010004868.npy,2
1010004870,data/processed/deberta_embeddings/sentence_cls/1010004870.npy,1
1010004874,data/processed/deberta_embeddings/sentence_cls/1010004874.npy,1
1010004875,data/processed/deberta_embeddings/sentence_cls/1010004875.npy,1
1010004876,data/processed/deberta_embeddings/sentence_cls/1010004876.npy,1
1010004885,data/processed/deberta_embeddings/sentence_cls/1010004885.npy,3
1010004887,data/processed/deberta_embeddings/sentence_cls/1010004887.npy,1
1010004888,data/processed/deberta_embeddings/sentence_cls/1010004888.npy,2
1010004890,data/processed/deberta_embeddings/sentence_cls/1010004890.npy,1
1010004893,data/processed/deberta_embeddings/sentence_cls/1010004893.npy,1
1010004894,data/processed/deberta_embeddings/sentence_cls/1010004894.npy,1
1010004896,data/processed/deberta_embeddings/sentence_cls/1010004896.npy,3
1010004897,data/processed/deberta_embeddings/sentence_cls/1010004897.npy,1
1010004898,data/processed/deberta_embeddings/sentence_cls/1010004898.npy,4
1010004899,data/processed/deberta_embeddings/sentence_cls/1010004899.npy,3
1010004900,data/processed/deberta_embeddings/sentence_cls/1010004900.npy,2
1010004901,data/processed/deberta_embeddings/sentence_cls/1010004901.npy,6
1010004902,data/processed/deberta_embeddings/sentence_cls/1010004902.npy,1
1010004903,data/processed/deberta_embeddings/sentence_cls/1010004903.npy,2
1010004904,data/processed/deberta_embeddings/sentence_cls/1010004904.npy,6
1010004906,data/processed/deberta_embeddings/sentence_cls/1010004906.npy,4
1010004907,data/processed/deberta_embeddings/sentence_cls/1010004907.npy,1
1010004908,data/processed/deberta_embeddings/sentence_cls/1010004908.npy,11
1010004911,data/processed/deberta_embeddings/sentence_cls/1010004911.npy,1
1010004914,data/processed/deberta_embeddings/sentence_cls/1010004914.npy,1
1010004917,data/processed/deberta_embeddings/sentence_cls/1010004917.npy,1
1010004918,data/processed/deberta_embeddings/sentence_cls/1010004918.npy,1
1010004919,data/processed/deberta_embeddings/sentence_cls/1010004919.npy,1
1010004926,data/processed/deberta_embeddings/sentence_cls/1010004926.npy,1
1010004927,data/processed/deberta_embeddings/sentence_cls/1010004927.npy,2
1010004929,data/processed/deberta_embeddings/sentence_cls/1010004929.npy,1
1010004939,data/processed/deberta_embeddings/sentence_cls/1010004939.npy,2
1010004940,data/processed/deberta_embeddings/sentence_cls/1010004940.npy,5
1010004941,data/processed/deberta_embeddings/sentence_cls/1010004941.npy,1
1010004942,data/processed/deberta_embeddings/sentence_cls/1010004942.npy,1
1010004953,data/processed/deberta_embeddings/sentence_cls/1010004953.npy,2
1010004954,data/processed/deberta_embeddings/sentence_cls/1010004954.npy,6
1010004958,data/processed/deberta_embeddings/sentence_cls/1010004958.npy,1
1010004959,data/processed/deberta_embeddings/sentence_cls/1010004959.npy,2
1010004960,data/processed/deberta_embeddings/sentence_cls/1010004960.npy,2
1010004961,data/processed/deberta_embeddings/sentence_cls/1010004961.npy,5
1010004962,data/processed/deberta_embeddings/sentence_cls/1010004962.npy,1
1010004968,data/processed/deberta_embeddings/sentence_cls/1010004968.npy,1
1010004969,data/processed/deberta_embeddings/sentence_cls/1010004969.npy,1
1010004974,data/processed/deberta_embeddings/sentence_cls/1010004974.npy,6
1010004978,data/processed/deberta_embeddings/sentence_cls/1010004978.npy,3
1010004980,data/processed/deberta_embeddings/sentence_cls/1010004980.npy,1
1010004981,data/processed/deberta_embeddings/sentence_cls/1010004981.npy,1
1010004983,data/processed/deberta_embeddings/sentence_cls/1010004983.npy,1
1010004989,data/processed/deberta_embeddings/sentence_cls/1010004989.npy,1
1010004991,data/processed/deberta_embeddings/sentence_cls/1010004991.npy,1
1010004992,data/processed/deberta_embeddings/sentence_cls/1010004992.npy,3
1010004994,data/processed/deberta_embeddings/sentence_cls/1010004994.npy,1
1010004998,data/processed/deberta_embeddings/sentence_cls/1010004998.npy,2
1010005000,data/processed/deberta_embeddings/sentence_cls/1010005000.npy,2
1020000001,data/processed/deberta_embeddings/sentence_cls/1020000001.npy,1
1020000074,data/processed/deberta_embeddings/sentence_cls/1020000074.npy,1
1020000105,data/processed/deberta_embeddings/sentence_cls/1020000105.npy,3
